This file contains all the Betti vectors (with rational coefficients) that occur, where the Betti numbers are listed from 0th to 9th. The last integer is the number of complexes realising this Betti vector. The complexes containing torsion are included (!) in this count, but they are also listed separately together with the torsion that occurs.





Betti vectors of regular 3-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 5-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 7-tournaments:

1 0 11 2 0 0 0 0 0 0 1
1 0 11 5 0 0 0 0 0 0 3
1 0 12 0 0 0 0 0 0 0 1
1 1 0 0 0 0 0 0 0 0 1

Among these, the complexes on 3, 5, 7 and 9 vertices contain no torsion. There are 2 complexes on 11 vertices with torsion and 141 complexes on 13 vertices with torsion. In all cases, the torsion comes as a single Z/2 summand in degree 2, so we only list their Betti vectors (again with multiplicity).

Betti vectors of regular 11-tournaments with torsion:

1 0 5 0 0 0 0 0 0 0 1
1 0 10 0 0 0 0 0 0 0 1

Betti vectors of regular 13-tournaments with torsion:

1 0 0 0 0 0 0 0 0 0 8
1 0 0 1 0 0 0 0 0 0 16
1 0 0 2 0 0 0 0 0 0 22
1 0 0 3 0 0 0 0 0 0 34
1 0 0 4 0 0 0 0 0 0 20
1 0 0 5 0 0 0 0 0 0 14
1 0 0 6 0 0 0 0 0 0 4
1 0 0 7 0 0 0 0 0 0 8
1 0 0 8 0 0 0 0 0 0 1
1 0 1 0 0 0 0 0 0 0 3
1 0 1 1 0 0 0 0 0 0 6
1 0 1 2 0 0 0 0 0 0 3
1 0 1 10 0 0 0 0 0 0 1
1 0 3 3 0 0 0 0 0 0 1





Betti vectors of doubly regular 3-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of doubly regular 7-tournaments:

1 0 6 0 0 0 0 0 0 0 1

Betti vectors of doubly regular 11-tournaments:

1 0 10 0 0 0 0 0 0 0 1

Betti vectors of doubly regular 15-tournaments:

1 0 0 70 0 0 0 0 0 0 2

Betti vectors of doubly regular 19-tournaments:

1 0 0 135 0 0 0 0 0 0 1
1 0 0 154 1 0 0 0 0 0 1

Betti vectors of doubly regular 23-tournaments:

1 0 0 23 45 0 0 0 0 0 1
1 0 0 67 1 0 0 0 0 0 2
1 0 0 88 0 0 0 0 0 0 2
1 0 0 89 0 0 0 0 0 0 2
1 0 0 90 0 0 0 0 0 0 6
1 0 0 91 0 0 0 0 0 0 2
1 0 0 92 0 0 0 0 0 0 2
